Year,Job_Name,Required_Skills,Avg_Salary_LPA,Job_Postings,User_Learned_Skills,Skill_Count,Experience_Level
2022,HVAC Engineer,"thermodynamics, revit mep, load calculation, duct design, hvac design",16.48,710,"load calculation, revit mep, hvac design, thermodynamics, duct design",5,Mid
2022,CAE Engineer,"ansys, simulation, cfd, structural analysis",13.56,962,"simulation, ansys",2,Fresher
2025,Quality Engineer,"capa, metrology, spc, root cause analysis",13.04,432,"metrology, spc",2,Mid
2020,Robotics Automation Engineer,"motion control, plc, scada, safety pl, robotics",17.83,715,"safety pl, robotics, scada, plc",4,Senior
2020,HVAC Engineer,"thermodynamics, hvac design, load calculation, duct design",14.41,553,"hvac design, load calculation, duct design, thermodynamics",4,Senior
2022,Project Engineer,"scheduling, risk register, budgeting, ms project, stakeholder management",13.09,861,"ms project, scheduling, budgeting, stakeholder management, risk register",5,Fresher
2019,Maintenance Engineer,"vibration analysis, troubleshooting, cmms, preventive maintenance, reliability",17.49,1120,"troubleshooting, reliability, preventive maintenance, cmms, vibration analysis",5,Senior
2021,Manufacturing Engineer,"lean six sigma, production planning, process mapping",19.42,714,"production planning, lean six sigma",2,Senior
2017,CAE Engineer,"cfd, structural analysis, meshing, simulation",15.82,563,"structural analysis, simulation, cfd",3,Senior
2022,Robotics Automation Engineer,"plc, scada, safety pl, robotics, motion control",17.87,372,"robotics, plc, safety pl, motion control",4,Mid
2015,Robotics Automation Engineer,"plc, robotics, motion control, scada, safety pl",8.94,972,"safety pl, scada",2,Senior
2017,HVAC Engineer,"revit mep, hvac design, duct design",4.6,826,"hvac design, revit mep, duct design",3,Mid
2019,Manufacturing Engineer,"cnc, process mapping, kaizen, production planning",8.57,639,"process mapping, cnc",2,Senior
2019,HVAC Engineer,"duct design, hvac design, revit mep, load calculation, thermodynamics",18.31,702,"thermodynamics, load calculation, duct design, revit mep",4,Fresher
2022,Robotics Automation Engineer,"robotics, scada, plc",6.04,743,"plc, robotics, scada",3,Senior
2025,CAE Engineer,"meshing, ansys, simulation",17.8,544,"meshing, simulation, ansys",3,Mid
2018,Maintenance Engineer,"preventive maintenance, vibration analysis, reliability",18.65,684,"vibration analysis, reliability",2,Fresher
2016,Quality Engineer,"spc, root cause analysis, iso standards",4.62,932,"root cause analysis, spc, iso standards",3,Senior
2015,Robotics Automation Engineer,"motion control, safety pl, scada, plc, robotics",11.52,705,"motion control, safety pl, plc",3,Fresher
2018,Manufacturing Engineer,"kaizen, lean six sigma, cnc, process mapping, production planning",11.19,613,"lean six sigma, cnc, production planning, process mapping",4,Mid
2018,Quality Engineer,"capa, iso standards, root cause analysis, spc, metrology",18.9,599,"root cause analysis, iso standards, metrology",3,Senior
2022,Quality Engineer,"spc, metrology, iso standards",16.57,413,"spc, iso standards, capa",3,Fresher
2020,Maintenance Engineer,"troubleshooting, cmms, reliability, preventive maintenance",12.79,1152,"reliability, preventive maintenance, troubleshooting, cmms, vibration analysis",5,Fresher
2020,CAE Engineer,"structural analysis, simulation, cfd, ansys, meshing",21.64,392,"meshing, structural analysis",2,Mid
2025,Design Engineer,"drafting, mechanical design, solidworks, gd and t",10.72,719,"solidworks, mechanical design, gd and t, fea",4,Mid
2018,Design Engineer,"fea, drafting, cad, mechanical design, solidworks, gd and t",10.84,760,"fea, solidworks, drafting",3,Mid
2018,Design Engineer,"gd and t, drafting, fea, solidworks, mechanical design, cad",16.55,782,"mechanical design, solidworks",2,Mid
2025,Design Engineer,"drafting, solidworks, gd and t",17.49,862,"solidworks, drafting, gd and t, cad",4,Fresher
2024,Design Engineer,"gd and t, mechanical design, drafting",7.45,815,"mechanical design, gd and t, solidworks",3,Fresher
2016,Manufacturing Engineer,"production planning, process mapping, lean six sigma, kaizen",18.6,650,"lean six sigma, process mapping, kaizen, production planning, cnc",5,Fresher
2020,Robotics Automation Engineer,"scada, plc, safety pl, motion control, robotics",8.75,1047,"plc, motion control",2,Mid
2025,Quality Engineer,"capa, iso standards, spc",9.74,534,"capa, iso standards, spc",3,Mid
2021,Design Engineer,"drafting, mechanical design, fea, solidworks, gd and t, cad",4.43,715,"fea, gd and t",2,Mid
2021,Design Engineer,"drafting, gd and t, fea, cad, solidworks",15.31,170,"cad, drafting, gd and t",3,Mid
2018,HVAC Engineer,"thermodynamics, load calculation, hvac design, duct design",6.6,1244,"hvac design, duct design, load calculation",3,Senior
2023,Manufacturing Engineer,"cnc, lean six sigma, production planning, process mapping, kaizen",21.27,934,"lean six sigma, kaizen, process mapping, cnc, production planning",5,Fresher
2016,Quality Engineer,"root cause analysis, iso standards, capa",13.75,1000,"root cause analysis, capa, iso standards",3,Fresher
2024,Maintenance Engineer,"vibration analysis, preventive maintenance, reliability, cmms",6.19,898,"preventive maintenance, reliability",2,Senior
2023,Robotics Automation Engineer,"scada, robotics, motion control",3.67,919,"robotics, scada, motion control",3,Senior
2022,Manufacturing Engineer,"production planning, kaizen, cnc",9.22,480,"kaizen, cnc, production planning, process mapping",4,Fresher
2019,Quality Engineer,"spc, iso standards, root cause analysis",13.51,934,"root cause analysis, spc",2,Mid
2022,Quality Engineer,"capa, spc, root cause analysis, iso standards, metrology",6.15,695,"iso standards, spc",2,Mid
2022,Quality Engineer,"root cause analysis, spc, metrology, capa, iso standards",21.72,752,"spc, iso standards, metrology",3,Fresher
2022,Project Engineer,"stakeholder management, budgeting, ms project, scheduling",12.48,1025,"ms project, scheduling, stakeholder management, budgeting",4,Fresher
2021,Manufacturing Engineer,"cnc, production planning, lean six sigma, kaizen, process mapping",19.22,823,"process mapping, lean six sigma, kaizen, production planning, cnc",5,Senior
2018,Maintenance Engineer,"vibration analysis, cmms, troubleshooting",13.44,934,"vibration analysis, troubleshooting, reliability",3,Senior
2022,Maintenance Engineer,"troubleshooting, vibration analysis, cmms, preventive maintenance, reliability",5.82,1058,"troubleshooting, cmms, reliability",3,Fresher
2025,Manufacturing Engineer,"lean six sigma, cnc, kaizen",12.96,1036,"cnc, kaizen, lean six sigma, process mapping",4,Fresher
2016,Quality Engineer,"spc, root cause analysis, metrology, capa",20.17,818,"root cause analysis, spc, capa, metrology, iso standards",5,Fresher
2016,CAE Engineer,"simulation, cfd, ansys, structural analysis",19.54,243,"cfd, structural analysis, simulation, ansys",4,Senior
2019,Maintenance Engineer,"preventive maintenance, vibration analysis, reliability, cmms",6.92,625,"cmms, preventive maintenance, vibration analysis, reliability",4,Fresher
2021,Quality Engineer,"root cause analysis, metrology, spc, iso standards, capa",3.53,967,"metrology, spc, capa, root cause analysis",4,Senior
2015,Project Engineer,"stakeholder management, ms project, risk register",7.99,902,"risk register, stakeholder management, ms project, scheduling",4,Mid
2023,Design Engineer,"cad, solidworks, mechanical design, drafting",12.38,832,"mechanical design, drafting",2,Senior
2023,Maintenance Engineer,"troubleshooting, preventive maintenance, reliability",4.12,748,"troubleshooting, preventive maintenance, reliability",3,Mid
2023,Maintenance Engineer,"troubleshooting, preventive maintenance, cmms, reliability",11.69,666,"troubleshooting, cmms, reliability",3,Mid
2021,Design Engineer,"mechanical design, solidworks, fea, drafting, gd and t, cad",8.13,862,"solidworks, cad, gd and t",3,Mid
2024,Maintenance Engineer,"troubleshooting, reliability, preventive maintenance, cmms, vibration analysis",8.19,857,"reliability, vibration analysis, cmms, troubleshooting, preventive maintenance",5,Fresher
2019,Robotics Automation Engineer,"safety pl, robotics, scada",19.12,348,"robotics, scada, safety pl",3,Fresher
2017,Project Engineer,"ms project, scheduling, stakeholder management, budgeting",10.24,805,"budgeting, ms project, scheduling",3,Mid
2022,Manufacturing Engineer,"kaizen, cnc, process mapping, production planning, lean six sigma",17.3,700,"process mapping, lean six sigma, cnc, production planning",4,Mid
2023,Maintenance Engineer,"vibration analysis, troubleshooting, reliability, cmms, preventive maintenance",12.84,543,"reliability, troubleshooting, vibration analysis, cmms",4,Senior
2021,Quality Engineer,"metrology, root cause analysis, capa, spc, iso standards",10.11,569,"spc, capa, metrology, root cause analysis, iso standards",5,Senior
2017,Robotics Automation Engineer,"motion control, scada, safety pl, robotics, plc",17.05,740,"motion control, plc, safety pl",3,Fresher
2020,Project Engineer,"ms project, risk register, stakeholder management, budgeting",16.27,725,"stakeholder management, ms project, risk register, budgeting",4,Fresher
2023,CAE Engineer,"ansys, simulation, structural analysis",17.13,209,"structural analysis, simulation, cfd",3,Mid
2024,Maintenance Engineer,"cmms, reliability, preventive maintenance, troubleshooting",4.37,703,"reliability, troubleshooting, cmms, preventive maintenance, vibration analysis",5,Senior
2025,HVAC Engineer,"hvac design, revit mep, duct design, thermodynamics, load calculation",9.92,179,"revit mep, load calculation, duct design, hvac design, thermodynamics",5,Senior
2025,Robotics Automation Engineer,"plc, motion control, robotics, scada",4.51,846,"plc, robotics",2,Fresher
2023,Project Engineer,"scheduling, risk register, stakeholder management",18.31,789,"scheduling, stakeholder management, risk register, ms project",4,Senior
2019,Quality Engineer,"iso standards, capa, root cause analysis, spc, metrology",6.35,870,"spc, metrology, capa, root cause analysis",4,Mid
2019,Manufacturing Engineer,"production planning, process mapping, lean six sigma",10.26,921,"lean six sigma, process mapping",2,Mid
2015,Project Engineer,"scheduling, risk register, stakeholder management",19.93,534,"risk register, scheduling",2,Mid
2021,Design Engineer,"drafting, fea, gd and t, mechanical design",20.5,845,"fea, mechanical design, gd and t, drafting",4,Senior
2025,Project Engineer,"stakeholder management, risk register, budgeting, scheduling, ms project",15.7,942,"budgeting, ms project, risk register",3,Mid
2023,HVAC Engineer,"hvac design, thermodynamics, revit mep, duct design",8.74,1034,"revit mep, duct design, hvac design, thermodynamics",4,Fresher
2023,Design Engineer,"fea, drafting, solidworks",18.46,343,"fea, solidworks, drafting",3,Mid
2024,Maintenance Engineer,"vibration analysis, cmms, reliability, troubleshooting",15.07,869,"cmms, reliability",2,Mid
2020,Design Engineer,"solidworks, drafting, gd and t, mechanical design, fea",16.88,718,"gd and t, drafting, fea, solidworks, cad",5,Senior
2023,Manufacturing Engineer,"lean six sigma, cnc, kaizen",14.96,1199,"cnc, kaizen, lean six sigma",3,Fresher
2019,CAE Engineer,"cfd, meshing, ansys, simulation",7.04,500,"ansys, meshing, cfd, simulation",4,Fresher
2023,Robotics Automation Engineer,"plc, safety pl, robotics, motion control, scada",16.62,680,"plc, motion control, scada",3,Senior
2022,HVAC Engineer,"load calculation, revit mep, thermodynamics, duct design",3.73,452,"duct design, revit mep, load calculation",3,Senior
2019,Maintenance Engineer,"cmms, preventive maintenance, reliability, troubleshooting",14.91,451,"reliability, cmms, troubleshooting, vibration analysis",4,Mid
2015,CAE Engineer,"cfd, simulation, meshing, structural analysis",14.51,619,"simulation, meshing",2,Senior
2021,Project Engineer,"stakeholder management, risk register, scheduling, ms project, budgeting",10.64,456,"scheduling, budgeting",2,Mid
2018,HVAC Engineer,"revit mep, load calculation, duct design, thermodynamics",21.21,658,"thermodynamics, duct design, load calculation, revit mep, hvac design",5,Senior
2022,Design Engineer,"solidworks, fea, gd and t, cad",21.35,663,"cad, solidworks, mechanical design",3,Mid
2017,Quality Engineer,"iso standards, capa, root cause analysis",8.55,988,"root cause analysis, iso standards, capa",3,Senior
2017,HVAC Engineer,"hvac design, duct design, revit mep, load calculation, thermodynamics",19.11,731,"duct design, thermodynamics",2,Senior
2016,Design Engineer,"gd and t, cad, mechanical design",6.97,625,"cad, mechanical design, gd and t",3,Senior
2016,CAE Engineer,"structural analysis, meshing, cfd, simulation",13.47,457,"meshing, structural analysis, cfd, simulation, ansys",5,Mid
2017,Design Engineer,"gd and t, cad, drafting, mechanical design, solidworks",17.1,416,"drafting, solidworks, gd and t, mechanical design",4,Mid
2024,Design Engineer,"drafting, solidworks, fea, mechanical design, gd and t, cad",7.08,336,"solidworks, cad, drafting, fea, gd and t",5,Mid
2018,Project Engineer,"budgeting, scheduling, risk register, ms project, stakeholder management",8.11,842,"risk register, budgeting",2,Senior
2020,Robotics Automation Engineer,"safety pl, plc, scada, motion control",13.68,861,"scada, plc, safety pl, motion control, robotics",5,Senior
2015,Maintenance Engineer,"vibration analysis, preventive maintenance, troubleshooting, reliability, cmms",6.03,373,"reliability, troubleshooting, preventive maintenance, cmms, vibration analysis",5,Senior
2019,Manufacturing Engineer,"cnc, lean six sigma, process mapping, kaizen",6.91,536,"process mapping, cnc",2,Mid
2025,Quality Engineer,"metrology, capa, root cause analysis, iso standards",16.98,483,"iso standards, metrology, capa, root cause analysis, spc",5,Mid
2023,CAE Engineer,"structural analysis, simulation, ansys",5.95,734,"structural analysis, ansys, simulation",3,Fresher
2024,Quality Engineer,"spc, iso standards, root cause analysis, metrology",19.86,719,"root cause analysis, spc, iso standards",3,Mid
2020,Project Engineer,"scheduling, risk register, ms project",16.71,428,"scheduling, ms project",2,Mid
2017,HVAC Engineer,"hvac design, thermodynamics, load calculation",18.77,724,"load calculation, hvac design",2,Fresher
