Year,Job_Name,Required_Skills,Avg_Salary_LPA,Job_Postings,User_Learned_Skills,Skill_Count,Experience_Level
2020,Protection Engineer,"differential protection, setting study, ct pt sizing, distance protection, relay settings",3.84,276,"differential protection, ct pt sizing, relay settings, setting study, distance protection",5,Mid
2024,Electrical Maintenance Engineer,"vfd, motors, preventive maintenance, therography",20.17,593,"vfd, motors, therography, preventive maintenance, troubleshooting",5,Mid
2022,Control Systems Engineer,"dcs, pid tuning, scada, ladder logic, plc programming",5.44,727,"dcs, ladder logic, scada, pid tuning, plc programming",5,Mid
2020,Renewable Energy Engineer,"wind energy, inverters, grid integration",4.81,578,"grid integration, inverters",2,Mid
2019,Power Systems Engineer,"short circuit analysis, relay coordination, etap",6.66,742,"short circuit analysis, relay coordination, etap",3,Mid
2019,Renewable Energy Engineer,"grid integration, inverters, solar pv design",4.4,950,"solar pv design, grid integration, inverters",3,Fresher
2018,Electrical Project Engineer,"electrical estimating, method statement, fat sat",13.37,986,"method statement, fat sat, electrical estimating, ms project",4,Mid
2021,Power Systems Engineer,"power systems, short circuit analysis, etap, load flow, relay coordination",11.81,594,"load flow, short circuit analysis, etap",3,Mid
2022,Substation Engineer,"grounding, switchgear, transformers",8.56,512,"transformers, switchgear, grounding",3,Senior
2017,Control Systems Engineer,"scada, dcs, ladder logic, pid tuning, plc programming",20.09,873,"pid tuning, plc programming, ladder logic",3,Fresher
2018,Electrical Design Engineer,"load calculation, single line diagram, autocad electrical, cable sizing",19.24,262,"single line diagram, cable sizing, autocad electrical, load calculation, nec codes",5,Fresher
2015,Power Systems Engineer,"power systems, etap, relay coordination, short circuit analysis",15.84,411,"power systems, etap, short circuit analysis, relay coordination, load flow",5,Fresher
2018,Control Systems Engineer,"pid tuning, ladder logic, dcs, scada",7.89,709,"scada, pid tuning, ladder logic",3,Senior
2023,Electrical Maintenance Engineer,"preventive maintenance, troubleshooting, motors, therography",20.31,981,"motors, preventive maintenance",2,Senior
2019,Power Systems Engineer,"power systems, relay coordination, short circuit analysis",8.73,1006,"short circuit analysis, power systems, relay coordination",3,Mid
2020,Renewable Energy Engineer,"inverters, solar pv design, grid integration, wind energy",12.6,631,"inverters, wind energy, solar pv design, grid integration",4,Mid
2016,Substation Engineer,"switchgear, substation design, transformers, grounding",15.43,850,"grounding, transformers, substation design, switchgear",4,Senior
2015,Protection Engineer,"distance protection, differential protection, setting study",13.1,1115,"setting study, distance protection, differential protection",3,Mid
2015,Control Systems Engineer,"ladder logic, dcs, scada",11.79,525,"ladder logic, dcs, scada, pid tuning",4,Senior
2025,Renewable Energy Engineer,"mppt, solar pv design, wind energy, inverters, grid integration",14.12,786,"grid integration, wind energy",2,Fresher
2015,Substation Engineer,"switchgear, clearance calculation, transformers, grounding, substation design",21.21,696,"transformers, switchgear, clearance calculation, substation design, grounding",5,Senior
2018,Electrical Design Engineer,"load calculation, single line diagram, cable sizing",10.34,819,"cable sizing, single line diagram, autocad electrical",3,Mid
2021,Protection Engineer,"relay settings, setting study, differential protection, ct pt sizing, distance protection",4.04,701,"differential protection, ct pt sizing, setting study, relay settings, distance protection",5,Senior
2015,Power Systems Engineer,"power systems, short circuit analysis, load flow",18.46,776,"power systems, short circuit analysis, load flow, relay coordination",4,Mid
2022,Electrical Project Engineer,"commissioning, method statement, electrical estimating, ms project, fat sat",14.77,996,"method statement, commissioning, ms project, fat sat, electrical estimating",5,Fresher
2021,Control Systems Engineer,"pid tuning, dcs, plc programming",20.83,713,"pid tuning, plc programming, dcs",3,Senior
2021,Power Systems Engineer,"etap, relay coordination, power systems, short circuit analysis, load flow",12.53,764,"etap, relay coordination, load flow, short circuit analysis",4,Senior
2024,Renewable Energy Engineer,"mppt, inverters, wind energy, grid integration",18.83,343,"mppt, inverters, wind energy",3,Fresher
2025,Electrical Maintenance Engineer,"troubleshooting, vfd, preventive maintenance, therography",11.15,989,"therography, troubleshooting, preventive maintenance",3,Fresher
2021,Control Systems Engineer,"plc programming, ladder logic, dcs",11.44,766,"dcs, plc programming, ladder logic",3,Senior
2024,Renewable Energy Engineer,"mppt, wind energy, solar pv design, inverters, grid integration",13.62,939,"solar pv design, wind energy, inverters, mppt",4,Fresher
2022,Control Systems Engineer,"scada, plc programming, ladder logic",4.71,501,"ladder logic, scada, plc programming",3,Mid
2015,Power Systems Engineer,"etap, relay coordination, power systems",5.28,790,"relay coordination, power systems, etap, load flow",4,Fresher
2020,Electrical Design Engineer,"load calculation, autocad electrical, single line diagram, nec codes",5.79,739,"nec codes, load calculation, autocad electrical, cable sizing",4,Mid
2022,Electrical Design Engineer,"load calculation, single line diagram, cable sizing, nec codes, autocad electrical",14.52,797,"single line diagram, nec codes, load calculation, autocad electrical",4,Fresher
2025,Power Systems Engineer,"power systems, load flow, relay coordination",18.41,755,"load flow, relay coordination, power systems",3,Fresher
2018,Substation Engineer,"transformers, substation design, switchgear, grounding",18.89,705,"transformers, substation design, grounding, switchgear",4,Fresher
2019,Control Systems Engineer,"ladder logic, dcs, plc programming, pid tuning, scada",20.32,796,"pid tuning, scada, plc programming, ladder logic, dcs",5,Senior
2023,Electrical Design Engineer,"single line diagram, autocad electrical, cable sizing, nec codes",20.47,481,"nec codes, cable sizing, single line diagram, autocad electrical",4,Senior
2019,Renewable Energy Engineer,"wind energy, grid integration, mppt, inverters, solar pv design",12.25,584,"mppt, inverters, grid integration, solar pv design, wind energy",5,Fresher
2021,Power Systems Engineer,"relay coordination, power systems, load flow, etap, short circuit analysis",20.64,770,"short circuit analysis, power systems",2,Senior
2018,Electrical Maintenance Engineer,"therography, troubleshooting, vfd, preventive maintenance",5.38,1104,"troubleshooting, preventive maintenance, therography, vfd, motors",5,Mid
2022,Substation Engineer,"transformers, clearance calculation, substation design, grounding, switchgear",21.17,911,"switchgear, transformers, grounding, substation design, clearance calculation",5,Mid
2022,Control Systems Engineer,"pid tuning, scada, dcs, plc programming, ladder logic",11.79,781,"dcs, scada, plc programming, pid tuning",4,Mid
2020,Protection Engineer,"ct pt sizing, differential protection, relay settings",11.86,549,"ct pt sizing, differential protection, relay settings",3,Fresher
2024,Electrical Project Engineer,"commissioning, electrical estimating, fat sat, ms project, method statement",8.36,932,"method statement, electrical estimating",2,Fresher
2019,Protection Engineer,"differential protection, ct pt sizing, distance protection, setting study",18.31,768,"ct pt sizing, differential protection, setting study",3,Senior
2023,Control Systems Engineer,"scada, dcs, ladder logic, plc programming, pid tuning",5.13,659,"scada, plc programming, ladder logic, pid tuning",4,Fresher
2025,Control Systems Engineer,"pid tuning, dcs, plc programming, ladder logic",8.08,608,"dcs, plc programming, ladder logic, pid tuning",4,Senior
2019,Electrical Design Engineer,"load calculation, single line diagram, nec codes, cable sizing, autocad electrical",20.72,896,"single line diagram, autocad electrical",2,Senior
2017,Substation Engineer,"substation design, grounding, clearance calculation, switchgear",20.82,769,"grounding, substation design, switchgear, clearance calculation",4,Fresher
2023,Substation Engineer,"transformers, clearance calculation, substation design, switchgear, grounding",13.14,864,"switchgear, transformers, grounding, clearance calculation",4,Mid
2024,Electrical Design Engineer,"autocad electrical, single line diagram, load calculation",4.45,552,"autocad electrical, single line diagram, load calculation",3,Fresher
2018,Renewable Energy Engineer,"wind energy, inverters, mppt, solar pv design",3.54,872,"wind energy, solar pv design",2,Fresher
2023,Electrical Maintenance Engineer,"vfd, preventive maintenance, therography, troubleshooting",7.8,684,"troubleshooting, therography",2,Fresher
2024,Electrical Project Engineer,"commissioning, fat sat, ms project",20.12,378,"commissioning, ms project, fat sat",3,Senior
2015,Control Systems Engineer,"dcs, scada, plc programming",21.23,767,"plc programming, scada",2,Fresher
2018,Protection Engineer,"relay settings, distance protection, setting study, differential protection, ct pt sizing",7.01,675,"distance protection, differential protection, setting study, ct pt sizing",4,Mid
2023,Substation Engineer,"transformers, switchgear, substation design, clearance calculation, grounding",14.53,714,"grounding, switchgear",2,Fresher
2018,Protection Engineer,"differential protection, ct pt sizing, setting study",13.37,960,"setting study, ct pt sizing, differential protection",3,Fresher
2018,Electrical Project Engineer,"electrical estimating, ms project, method statement, fat sat, commissioning",20.84,793,"commissioning, ms project, fat sat, method statement, electrical estimating",5,Mid
2024,Power Systems Engineer,"etap, short circuit analysis, load flow, power systems, relay coordination",16.96,447,"power systems, load flow, relay coordination",3,Senior
2016,Power Systems Engineer,"relay coordination, short circuit analysis, power systems, etap, load flow",16.93,755,"power systems, etap, load flow, relay coordination, short circuit analysis",5,Mid
2025,Electrical Design Engineer,"cable sizing, autocad electrical, single line diagram, load calculation",13.86,655,"autocad electrical, single line diagram, cable sizing, load calculation",4,Mid
2016,Substation Engineer,"transformers, switchgear, grounding, clearance calculation",11.75,689,"switchgear, transformers",2,Fresher
2024,Substation Engineer,"substation design, grounding, clearance calculation, switchgear",12.05,938,"grounding, clearance calculation",2,Mid
2017,Substation Engineer,"clearance calculation, transformers, grounding, switchgear",5.85,714,"grounding, transformers",2,Senior
2022,Protection Engineer,"setting study, relay settings, distance protection",15.67,1135,"setting study, distance protection, relay settings, ct pt sizing",4,Senior
