Year,Job_Name,Required_Skills,Avg_Salary_LPA,Job_Postings,User_Learned_Skills,Skill_Count,Experience_Level
2015,Tax Consultant,"income tax, gst, litigation support, tax planning, transfer pricing",7.64,730,"gst, income tax, litigation support",3,Mid
2015,Financial Analyst,"dashboards, variance analysis, forecasting, excel",3.57,915,"excel, forecasting, dashboards, variance analysis",4,Mid
2024,Investment Banker,"pitch books, due diligence, excel advanced, valuation, m and a",18.99,940,"due diligence, m and a, pitch books, excel advanced",4,Mid
2016,Portfolio Manager,"fixed income, performance attribution, equity research",6.13,702,"performance attribution, fixed income, equity research",3,Mid
2022,Portfolio Manager,"performance attribution, asset allocation, fixed income, equity research",8.71,514,"asset allocation, equity research, fixed income, performance attribution",4,Fresher
2016,Tax Consultant,"income tax, tax planning, gst, transfer pricing",11.1,625,"gst, income tax, transfer pricing, tax planning",4,Fresher
2018,Credit Analyst,"industry research, covenants, cash flow analysis, financial ratios",21.84,323,"industry research, financial ratios, credit memo",3,Mid
2016,Risk Analyst,"credit risk, basel norms, stress testing, var, risk reporting",16.68,556,"basel norms, credit risk, risk reporting, stress testing, var",5,Fresher
2017,Investment Banker,"due diligence, m and a, valuation",15.99,937,"due diligence, valuation",2,Fresher
2024,Financial Analyst,"excel, financial modeling, variance analysis, dashboards",20.87,797,"excel, dashboards, financial modeling, variance analysis, forecasting",5,Mid
2017,Portfolio Manager,"equity research, asset allocation, fixed income, bloomberg",3.73,681,"bloomberg, asset allocation, fixed income, equity research, performance attribution",5,Senior
2022,Chartered Accountant,"ind as, auditing, internal audit",13.79,952,"ind as, internal audit, auditing, financial statements",4,Mid
2020,Portfolio Manager,"bloomberg, fixed income, equity research, performance attribution",20.76,653,"bloomberg, equity research",2,Fresher
2023,Portfolio Manager,"bloomberg, equity research, performance attribution",17.32,639,"performance attribution, equity research, bloomberg",3,Mid
2023,Portfolio Manager,"asset allocation, bloomberg, equity research, performance attribution",18.68,326,"performance attribution, equity research, asset allocation, bloomberg",4,Fresher
2016,Tax Consultant,"litigation support, tax planning, transfer pricing, income tax, gst",18.3,562,"transfer pricing, litigation support",2,Senior
2018,Tax Consultant,"transfer pricing, tax planning, income tax, litigation support, gst",19.92,409,"income tax, gst, litigation support, tax planning",4,Fresher
2022,Portfolio Manager,"equity research, performance attribution, fixed income, bloomberg",21.54,887,"performance attribution, bloomberg",2,Fresher
2021,Financial Controller,"consolidation, budgeting, management accounting",17.11,936,"consolidation, management accounting",2,Fresher
2018,Risk Analyst,"var, basel norms, risk reporting, credit risk",17.38,727,"risk reporting, credit risk, basel norms, var, stress testing",5,Senior
2016,Risk Analyst,"basel norms, risk reporting, stress testing, var",9.43,822,"var, stress testing, risk reporting, basel norms",4,Mid
2024,Portfolio Manager,"asset allocation, bloomberg, performance attribution",3.65,779,"performance attribution, asset allocation, bloomberg, fixed income",4,Senior
2022,Tax Consultant,"income tax, transfer pricing, gst, litigation support",16.4,300,"income tax, gst",2,Mid
2024,Chartered Accountant,"auditing, tax compliance, internal audit, financial statements, ind as",16.69,481,"tax compliance, financial statements, ind as, auditing",4,Senior
2020,Chartered Accountant,"auditing, internal audit, financial statements",21.16,764,"internal audit, auditing, financial statements",3,Fresher
2016,Portfolio Manager,"equity research, fixed income, asset allocation, bloomberg",4.12,575,"fixed income, asset allocation",2,Senior
2020,Chartered Accountant,"ind as, tax compliance, auditing, financial statements, internal audit",18.84,802,"auditing, financial statements, tax compliance, internal audit, ind as",5,Mid
2022,Chartered Accountant,"auditing, internal audit, tax compliance, ind as",8.81,921,"ind as, internal audit, auditing",3,Senior
2016,Portfolio Manager,"fixed income, equity research, bloomberg, performance attribution, asset allocation",10.07,853,"performance attribution, asset allocation, fixed income",3,Mid
2015,Investment Banker,"excel advanced, valuation, pitch books, m and a",13.38,656,"excel advanced, m and a, valuation, pitch books",4,Fresher
2025,Risk Analyst,"var, stress testing, credit risk, risk reporting",7.98,754,"stress testing, var, credit risk, risk reporting",4,Senior
2016,Financial Controller,"consolidation, management accounting, budgeting",7.23,630,"consolidation, management accounting, budgeting, erp finance",4,Senior
2018,Investment Banker,"pitch books, due diligence, valuation, m and a",21.66,776,"m and a, pitch books, valuation, due diligence, excel advanced",5,Mid
2024,Risk Analyst,"stress testing, basel norms, credit risk, var, risk reporting",14.18,408,"stress testing, risk reporting, basel norms, var",4,Senior
2017,Financial Controller,"budgeting, internal controls, management accounting",14.69,693,"internal controls, budgeting, management accounting, erp finance",4,Fresher
2022,Tax Consultant,"tax planning, transfer pricing, litigation support, gst",16.75,420,"gst, tax planning, litigation support, transfer pricing",4,Senior
2025,Financial Controller,"management accounting, erp finance, budgeting",11.78,799,"erp finance, management accounting",2,Mid
2021,Financial Controller,"internal controls, erp finance, consolidation, management accounting",18.76,730,"management accounting, consolidation, internal controls, erp finance",4,Senior
2023,Investment Banker,"m and a, pitch books, excel advanced, valuation, due diligence",16.87,616,"excel advanced, pitch books, m and a",3,Mid
2017,Financial Analyst,"dashboards, excel, forecasting, financial modeling, variance analysis",21.13,950,"excel, dashboards, variance analysis",3,Senior
2022,Chartered Accountant,"financial statements, tax compliance, internal audit",10.83,648,"financial statements, internal audit, tax compliance",3,Senior
2022,Financial Analyst,"excel, forecasting, variance analysis, financial modeling, dashboards",16.12,697,"forecasting, variance analysis",2,Senior
2017,Credit Analyst,"covenants, cash flow analysis, credit memo, industry research",19.16,450,"industry research, cash flow analysis, credit memo, covenants",4,Mid
2018,Financial Analyst,"excel, financial modeling, variance analysis, dashboards",19.98,820,"financial modeling, dashboards, excel",3,Senior
2024,Risk Analyst,"var, risk reporting, basel norms",21.44,667,"basel norms, risk reporting, var",3,Mid
2018,Financial Controller,"erp finance, internal controls, consolidation, budgeting, management accounting",17.4,1039,"budgeting, management accounting, erp finance",3,Fresher
2017,Portfolio Manager,"equity research, fixed income, bloomberg, performance attribution, asset allocation",16.91,602,"bloomberg, asset allocation, performance attribution",3,Fresher
2018,Portfolio Manager,"performance attribution, asset allocation, equity research, fixed income",11.47,608,"equity research, asset allocation, performance attribution, fixed income",4,Senior
2022,Credit Analyst,"cash flow analysis, credit memo, covenants, industry research",3.68,355,"industry research, credit memo, covenants, cash flow analysis",4,Mid
2015,Portfolio Manager,"bloomberg, asset allocation, equity research",21.61,691,"asset allocation, bloomberg, equity research",3,Mid
2016,Investment Banker,"excel advanced, m and a, pitch books",19.66,1325,"excel advanced, m and a, pitch books, due diligence",4,Fresher
2020,Credit Analyst,"industry research, covenants, financial ratios",17.45,509,"covenants, financial ratios, industry research",3,Fresher
2017,Portfolio Manager,"fixed income, asset allocation, performance attribution, equity research",6.77,701,"performance attribution, equity research",2,Senior
2017,Chartered Accountant,"internal audit, auditing, tax compliance, ind as, financial statements",13.19,426,"auditing, tax compliance, ind as, financial statements, internal audit",5,Fresher
2018,Portfolio Manager,"equity research, fixed income, asset allocation, performance attribution, bloomberg",7.37,682,"fixed income, equity research, asset allocation",3,Senior
2016,Chartered Accountant,"ind as, financial statements, auditing, tax compliance",16.67,964,"auditing, tax compliance, ind as, financial statements",4,Fresher
2019,Credit Analyst,"industry research, credit memo, covenants",7.03,1074,"covenants, credit memo, industry research",3,Mid
2023,Credit Analyst,"financial ratios, industry research, credit memo",5.16,626,"financial ratios, industry research, credit memo",3,Fresher
2015,Investment Banker,"due diligence, excel advanced, pitch books, valuation",18.97,687,"pitch books, valuation, due diligence, excel advanced",4,Mid
2019,Credit Analyst,"financial ratios, credit memo, industry research, covenants, cash flow analysis",12.85,1004,"financial ratios, cash flow analysis, industry research, credit memo, covenants",5,Mid
2023,Financial Analyst,"dashboards, variance analysis, forecasting",6.77,665,"forecasting, variance analysis, dashboards, excel",4,Senior
2018,Financial Analyst,"variance analysis, forecasting, financial modeling, excel",10.1,791,"excel, financial modeling, forecasting, variance analysis",4,Senior
2022,Financial Controller,"internal controls, consolidation, budgeting",18.75,319,"consolidation, internal controls, budgeting",3,Mid
2021,Credit Analyst,"covenants, cash flow analysis, credit memo, industry research, financial ratios",19.88,466,"cash flow analysis, financial ratios",2,Fresher
2018,Portfolio Manager,"asset allocation, performance attribution, fixed income, equity research",15.53,691,"performance attribution, asset allocation, fixed income, equity research",4,Senior
2018,Financial Analyst,"dashboards, excel, forecasting, variance analysis, financial modeling",21.9,902,"financial modeling, dashboards",2,Mid
2022,Chartered Accountant,"financial statements, ind as, tax compliance",15.19,673,"ind as, tax compliance, financial statements",3,Fresher
2020,Investment Banker,"excel advanced, pitch books, valuation",12.7,576,"pitch books, excel advanced, valuation, due diligence",4,Mid
2017,Tax Consultant,"transfer pricing, income tax, tax planning, litigation support, gst",5.01,627,"gst, transfer pricing, litigation support, tax planning, income tax",5,Mid
2022,Financial Analyst,"financial modeling, excel, dashboards, forecasting, variance analysis",6.12,765,"forecasting, excel, financial modeling, variance analysis, dashboards",5,Senior
2021,Tax Consultant,"gst, tax planning, income tax",9.42,834,"income tax, tax planning",2,Fresher
2021,Tax Consultant,"litigation support, transfer pricing, gst",7.67,546,"transfer pricing, litigation support, gst, income tax",4,Senior
2017,Financial Controller,"consolidation, internal controls, budgeting, erp finance",6.46,816,"internal controls, consolidation",2,Fresher
