Year,Job_Name,Required_Skills,Avg_Salary_LPA,Job_Postings,User_Learned_Skills,Skill_Count,Experience_Level
2019,Emergency Medicine Doctor,"acute management, acls, trauma care, emergency procedures, triage",19.39,890,"trauma care, emergency procedures, triage, acls, acute management",5,Mid
2022,Pathologist,"biopsy analysis, laboratory medicine, immunohistochemistry, histopathology",19.25,403,"laboratory medicine, immunohistochemistry, biopsy analysis, histopathology",4,Mid
2019,Emergency Medicine Doctor,"triage, acute management, emergency procedures, acls, trauma care",14.09,616,"acute management, emergency procedures, triage, trauma care, acls",5,Mid
2023,Emergency Medicine Doctor,"acls, acute management, trauma care, triage, emergency procedures",12.53,854,"trauma care, triage, acls, emergency procedures",4,Fresher
2022,Emergency Medicine Doctor,"acls, emergency procedures, triage, trauma care",9.55,634,"trauma care, triage",2,Senior
2019,Psychiatrist,"psychotherapy, mental health assessment, psychopharmacology, dsm assessment, crisis intervention",10.16,161,"mental health assessment, psychotherapy, crisis intervention, dsm assessment, psychopharmacology",5,Fresher
2019,Emergency Medicine Doctor,"trauma care, acute management, emergency procedures, triage",5.33,571,"acute management, trauma care",2,Mid
2024,Cardiologist,"heart failure management, ecg interpretation, echocardiography, lipid management",17.23,1111,"heart failure management, ecg interpretation, lipid management, echocardiography, cath lab basics",5,Fresher
2019,General Physician,"patient care, diagnosis, preventive medicine, emr, clinical examination",20.38,580,"preventive medicine, emr, patient care, clinical examination",4,Mid
2015,Emergency Medicine Doctor,"acute management, trauma care, triage",19.98,834,"trauma care, triage, acute management",3,Fresher
2015,Pediatrician,"vaccination, child health, adolescent medicine, growth monitoring, neonatal care",21.37,500,"vaccination, growth monitoring, adolescent medicine",3,Mid
2021,Radiologist,"radiation safety, reporting, ct interpretation, pacs, mri interpretation",8.05,859,"reporting, radiation safety",2,Fresher
2015,Pathologist,"immunohistochemistry, biopsy analysis, microscopy",16.2,655,"biopsy analysis, microscopy, immunohistochemistry, histopathology",4,Fresher
2020,Surgeon,"laparoscopy, sterile technique, anatomy, postoperative care",14.21,635,"postoperative care, laparoscopy, anatomy, sterile technique",4,Senior
2018,Surgeon,"sterile technique, postoperative care, anatomy, operative skills, laparoscopy",20.61,1008,"postoperative care, laparoscopy, operative skills, sterile technique, anatomy",5,Fresher
2024,Cardiologist,"ecg interpretation, heart failure management, cath lab basics",13.44,628,"heart failure management, cath lab basics, ecg interpretation",3,Senior
2024,Psychiatrist,"psychotherapy, dsm assessment, mental health assessment, psychopharmacology",13.28,578,"mental health assessment, psychotherapy",2,Mid
2020,Cardiologist,"lipid management, echocardiography, cath lab basics, heart failure management, ecg interpretation",13.81,921,"heart failure management, cath lab basics, ecg interpretation",3,Mid
2024,Radiologist,"reporting, ct interpretation, pacs",12.11,706,"reporting, pacs, ct interpretation",3,Mid
2020,Pediatrician,"child health, neonatal care, growth monitoring",10.46,950,"neonatal care, growth monitoring, child health",3,Fresher
2021,Emergency Medicine Doctor,"trauma care, triage, emergency procedures, acls, acute management",13.39,603,"emergency procedures, triage, trauma care, acls, acute management",5,Mid
2020,Pathologist,"biopsy analysis, histopathology, laboratory medicine, microscopy",12.08,331,"laboratory medicine, microscopy",2,Senior
2023,Emergency Medicine Doctor,"trauma care, emergency procedures, acls, triage",5.77,1099,"trauma care, emergency procedures, triage, acls",4,Fresher
2017,Emergency Medicine Doctor,"emergency procedures, acute management, trauma care, acls, triage",17.67,961,"triage, emergency procedures, trauma care",3,Senior
2020,Surgeon,"anatomy, sterile technique, operative skills, postoperative care",11.08,542,"postoperative care, anatomy, operative skills, sterile technique",4,Senior
2020,Cardiologist,"cath lab basics, heart failure management, echocardiography, lipid management",5.96,120,"echocardiography, lipid management, heart failure management",3,Senior
2023,Surgeon,"postoperative care, operative skills, sterile technique, anatomy, laparoscopy",7.63,464,"sterile technique, operative skills",2,Senior
2020,General Physician,"clinical examination, preventive medicine, patient care, emr, diagnosis",11.27,649,"patient care, preventive medicine, diagnosis",3,Mid
2017,General Physician,"diagnosis, clinical examination, emr, patient care, preventive medicine",19.14,649,"preventive medicine, diagnosis, clinical examination",3,Fresher
2025,Emergency Medicine Doctor,"acute management, trauma care, triage",5.26,816,"trauma care, acute management, triage, emergency procedures",4,Senior
2018,Surgeon,"anatomy, sterile technique, operative skills",16.11,565,"operative skills, anatomy, sterile technique",3,Mid
2019,Pathologist,"biopsy analysis, immunohistochemistry, microscopy",21.0,517,"immunohistochemistry, biopsy analysis, microscopy",3,Fresher
2023,Surgeon,"anatomy, laparoscopy, postoperative care, sterile technique, operative skills",13.62,368,"postoperative care, laparoscopy, anatomy",3,Fresher
2016,Emergency Medicine Doctor,"acls, triage, acute management, trauma care",13.81,420,"acls, triage, acute management, trauma care, emergency procedures",5,Fresher
2024,Radiologist,"ct interpretation, radiation safety, reporting, pacs",18.55,507,"ct interpretation, radiation safety, reporting",3,Senior
2015,General Physician,"clinical examination, patient care, preventive medicine, diagnosis, emr",13.1,676,"patient care, diagnosis, emr",3,Senior
2018,Psychiatrist,"mental health assessment, psychopharmacology, dsm assessment, psychotherapy",9.1,799,"dsm assessment, mental health assessment, psychopharmacology",3,Senior
2022,Radiologist,"ct interpretation, mri interpretation, pacs",7.05,643,"pacs, mri interpretation, ct interpretation",3,Fresher
2018,Cardiologist,"ecg interpretation, heart failure management, lipid management, cath lab basics",17.61,527,"heart failure management, cath lab basics, ecg interpretation, lipid management",4,Senior
2025,Pathologist,"immunohistochemistry, histopathology, biopsy analysis, laboratory medicine, microscopy",5.36,597,"biopsy analysis, laboratory medicine, immunohistochemistry",3,Mid
2025,Radiologist,"radiation safety, pacs, reporting",7.71,839,"pacs, reporting, radiation safety",3,Senior
2023,General Physician,"emr, diagnosis, preventive medicine, patient care, clinical examination",9.04,675,"clinical examination, emr, patient care, diagnosis, preventive medicine",5,Fresher
2023,Surgeon,"sterile technique, anatomy, laparoscopy, postoperative care, operative skills",16.3,1031,"anatomy, laparoscopy",2,Mid
2016,Pathologist,"microscopy, laboratory medicine, biopsy analysis",10.83,1048,"microscopy, laboratory medicine, biopsy analysis, histopathology",4,Fresher
2020,General Physician,"preventive medicine, diagnosis, clinical examination, emr",3.72,803,"preventive medicine, clinical examination, emr, diagnosis",4,Mid
2017,General Physician,"diagnosis, clinical examination, patient care, preventive medicine",16.73,832,"patient care, clinical examination, preventive medicine, diagnosis, emr",5,Fresher
2019,Psychiatrist,"psychopharmacology, dsm assessment, crisis intervention, psychotherapy",17.04,738,"psychopharmacology, psychotherapy, dsm assessment, crisis intervention",4,Mid
2016,Radiologist,"reporting, radiation safety, mri interpretation, ct interpretation",3.6,181,"radiation safety, mri interpretation",2,Mid
2017,Surgeon,"laparoscopy, postoperative care, sterile technique",9.25,802,"sterile technique, laparoscopy, postoperative care",3,Fresher
2020,Cardiologist,"ecg interpretation, cath lab basics, lipid management, echocardiography",5.53,905,"ecg interpretation, lipid management, cath lab basics, echocardiography",4,Fresher
2024,Emergency Medicine Doctor,"triage, acls, acute management",6.84,688,"acls, triage, acute management, emergency procedures",4,Mid
2018,Cardiologist,"ecg interpretation, heart failure management, lipid management, cath lab basics",11.68,621,"heart failure management, lipid management, ecg interpretation",3,Mid
2018,Psychiatrist,"psychopharmacology, psychotherapy, dsm assessment, mental health assessment",13.91,440,"psychopharmacology, dsm assessment, psychotherapy, crisis intervention",4,Senior
2020,Radiologist,"mri interpretation, reporting, ct interpretation",14.71,368,"ct interpretation, mri interpretation, reporting",3,Senior
2023,Surgeon,"postoperative care, operative skills, laparoscopy, sterile technique",4.58,856,"laparoscopy, operative skills",2,Mid
2025,Pediatrician,"neonatal care, adolescent medicine, child health, vaccination",4.46,795,"vaccination, neonatal care, adolescent medicine",3,Fresher
2020,Surgeon,"operative skills, laparoscopy, postoperative care",7.24,830,"postoperative care, laparoscopy",2,Mid
2015,Psychiatrist,"psychotherapy, crisis intervention, mental health assessment, psychopharmacology, dsm assessment",8.65,891,"mental health assessment, dsm assessment, crisis intervention",3,Mid
2020,Psychiatrist,"psychopharmacology, dsm assessment, crisis intervention",20.52,578,"psychopharmacology, dsm assessment, crisis intervention",3,Mid
2017,Surgeon,"postoperative care, operative skills, laparoscopy",19.75,673,"operative skills, laparoscopy, postoperative care, sterile technique",4,Mid
2018,Cardiologist,"echocardiography, ecg interpretation, heart failure management, lipid management, cath lab basics",20.94,1058,"heart failure management, echocardiography, cath lab basics, ecg interpretation",4,Fresher
2022,Cardiologist,"lipid management, heart failure management, echocardiography, cath lab basics, ecg interpretation",13.75,789,"ecg interpretation, echocardiography, lipid management, cath lab basics",4,Mid
2023,Pathologist,"biopsy analysis, laboratory medicine, microscopy",7.86,441,"microscopy, laboratory medicine, biopsy analysis",3,Senior
2023,Radiologist,"reporting, ct interpretation, pacs, mri interpretation, radiation safety",13.76,803,"reporting, mri interpretation",2,Fresher
2022,Radiologist,"radiation safety, reporting, ct interpretation, mri interpretation, pacs",20.07,786,"ct interpretation, radiation safety",2,Senior
2019,Pathologist,"microscopy, laboratory medicine, biopsy analysis, immunohistochemistry",9.95,614,"laboratory medicine, immunohistochemistry",2,Senior
2016,Psychiatrist,"mental health assessment, dsm assessment, crisis intervention, psychopharmacology, psychotherapy",12.61,950,"psychotherapy, dsm assessment, crisis intervention, mental health assessment, psychopharmacology",5,Senior
2019,Psychiatrist,"crisis intervention, psychotherapy, mental health assessment",8.98,791,"psychotherapy, mental health assessment, crisis intervention",3,Mid
2023,Surgeon,"sterile technique, anatomy, operative skills, postoperative care, laparoscopy",6.53,659,"operative skills, postoperative care",2,Fresher
2016,Pathologist,"laboratory medicine, microscopy, biopsy analysis, histopathology, immunohistochemistry",13.2,829,"histopathology, microscopy, immunohistochemistry",3,Mid
2016,Pathologist,"biopsy analysis, immunohistochemistry, laboratory medicine, histopathology, microscopy",13.36,449,"immunohistochemistry, histopathology, laboratory medicine",3,Senior
2023,Cardiologist,"echocardiography, cath lab basics, heart failure management, lipid management",18.04,828,"lipid management, heart failure management, echocardiography",3,Senior
2017,Psychiatrist,"mental health assessment, psychopharmacology, crisis intervention, dsm assessment",12.18,575,"crisis intervention, dsm assessment, mental health assessment, psychopharmacology",4,Mid
2017,Pathologist,"biopsy analysis, laboratory medicine, microscopy, histopathology, immunohistochemistry",18.88,314,"histopathology, immunohistochemistry, microscopy, laboratory medicine, biopsy analysis",5,Fresher
2021,Pathologist,"immunohistochemistry, biopsy analysis, histopathology",7.31,535,"biopsy analysis, immunohistochemistry, histopathology, laboratory medicine",4,Senior
