Year,Job_Name,Required_Skills,Avg_Salary_LPA,Job_Postings,User_Learned_Skills,Skill_Count,Experience_Level
2024,Project Manager Civil,"primavera, pmp, tendering, risk management, contract administration",16.64,924,"tendering, primavera, contract administration, risk management, pmp",5,Mid
2022,Structural Engineer,"etabs, steel design, seismic design, staad pro",13.99,662,"steel design, etabs, seismic design, staad pro",4,Fresher
2017,Geotechnical Engineer,"soil mechanics, bore log interpretation, foundation design, slope stability",16.08,841,"bore log interpretation, slope stability, foundation design, soil mechanics",4,Fresher
2015,BIM Civil Engineer,"clash detection, civil 3d, ifc, navisworks, revit",7.82,384,"ifc, civil 3d, clash detection, navisworks, revit",5,Mid
2024,Structural Engineer,"reinforced concrete, etabs, steel design",5.85,947,"steel design, etabs",2,Senior
2025,Project Manager Civil,"contract administration, pmp, tendering, risk management",15.39,548,"contract administration, risk management, primavera",3,Senior
2017,Highway Engineer,"autocad civil 3d, traffic engineering, pavement design, irc codes, geometric design",18.69,643,"geometric design, irc codes, autocad civil 3d, pavement design",4,Fresher
2024,Quantity Surveyor,"boq, estimation, primavera, contracts",16.11,601,"boq, contracts, estimation",3,Mid
2022,BIM Civil Engineer,"revit, civil 3d, ifc",15.06,987,"revit, civil 3d, ifc",3,Fresher
2018,BIM Civil Engineer,"navisworks, ifc, clash detection, revit, civil 3d",4.98,606,"ifc, civil 3d, revit, navisworks",4,Fresher
2017,Site Engineer,"method statement, quality checks, surveying, safety management",11.22,1144,"surveying, safety management, quality checks",3,Mid
2016,BIM Civil Engineer,"civil 3d, clash detection, revit, ifc, navisworks",6.02,453,"revit, ifc, civil 3d, clash detection",4,Fresher
2024,Quantity Surveyor,"boq, cost control, primavera",21.04,858,"boq, cost control, primavera",3,Fresher
2018,Structural Engineer,"reinforced concrete, seismic design, staad pro",6.82,1041,"staad pro, seismic design, reinforced concrete, steel design",4,Senior
2025,Site Engineer,"safety management, site supervision, surveying, quality checks",6.7,638,"quality checks, site supervision",2,Mid
2018,Structural Engineer,"reinforced concrete, etabs, staad pro, steel design",20.93,1124,"reinforced concrete, etabs, staad pro",3,Fresher
2023,BIM Civil Engineer,"civil 3d, ifc, navisworks, revit",4.91,848,"navisworks, civil 3d, ifc, revit",4,Fresher
2022,Project Manager Civil,"pmp, contract administration, primavera",6.64,794,"contract administration, primavera, pmp",3,Fresher
2019,Urban Planner,"land use planning, transportation planning, zoning regulations, sustainability, gis",7.03,285,"sustainability, zoning regulations",2,Senior
2023,Urban Planner,"zoning regulations, sustainability, transportation planning, land use planning",9.81,477,"transportation planning, zoning regulations, sustainability, land use planning",4,Senior
2024,Urban Planner,"transportation planning, sustainability, land use planning",14.59,629,"land use planning, sustainability, transportation planning, zoning regulations",4,Mid
2015,BIM Civil Engineer,"ifc, clash detection, revit, navisworks, civil 3d",15.04,598,"civil 3d, navisworks",2,Mid
2020,Site Engineer,"quality checks, safety management, site supervision",15.31,762,"quality checks, site supervision, method statement",3,Senior
2022,Project Manager Civil,"pmp, primavera, tendering",18.59,783,"pmp, tendering, primavera, contract administration",4,Fresher
2023,Highway Engineer,"pavement design, autocad civil 3d, traffic engineering",15.15,847,"traffic engineering, pavement design, autocad civil 3d",3,Mid
2016,Urban Planner,"zoning regulations, land use planning, sustainability, gis, transportation planning",3.77,381,"sustainability, transportation planning, land use planning, zoning regulations, gis",5,Senior
2022,Quantity Surveyor,"contracts, estimation, cost control",5.68,273,"estimation, cost control, contracts, boq",4,Senior
2015,Urban Planner,"land use planning, gis, transportation planning, sustainability, zoning regulations",13.81,717,"transportation planning, gis, zoning regulations, land use planning, sustainability",5,Senior
2020,BIM Civil Engineer,"navisworks, ifc, clash detection, revit",13.91,220,"revit, clash detection, navisworks, ifc",4,Senior
2020,Geotechnical Engineer,"bore log interpretation, soil mechanics, plaxis, foundation design",10.89,827,"soil mechanics, foundation design, bore log interpretation",3,Mid
2020,Site Engineer,"surveying, site supervision, safety management",20.91,795,"safety management, surveying, site supervision, quality checks",4,Fresher
2024,Quantity Surveyor,"primavera, boq, contracts, cost control, estimation",12.61,1085,"estimation, cost control, boq, contracts, primavera",5,Senior
2016,BIM Civil Engineer,"revit, clash detection, navisworks, civil 3d",15.16,660,"revit, clash detection, navisworks",3,Fresher
2019,Project Manager Civil,"risk management, primavera, contract administration",11.15,482,"primavera, risk management, contract administration",3,Fresher
2018,Quantity Surveyor,"cost control, estimation, primavera, contracts, boq",5.33,974,"primavera, estimation, cost control, contracts, boq",5,Mid
2022,Project Manager Civil,"pmp, primavera, tendering",12.95,913,"primavera, pmp, tendering, risk management",4,Senior
2015,Project Manager Civil,"primavera, contract administration, tendering",12.44,805,"contract administration, primavera",2,Mid
2022,Structural Engineer,"steel design, etabs, seismic design",21.63,587,"etabs, steel design, reinforced concrete",3,Senior
2016,Project Manager Civil,"tendering, pmp, contract administration, primavera",5.91,545,"pmp, contract administration, tendering, primavera, risk management",5,Fresher
2019,Project Manager Civil,"pmp, tendering, risk management, contract administration",15.16,208,"risk management, contract administration, pmp, tendering, primavera",5,Senior
2019,Urban Planner,"zoning regulations, transportation planning, gis",5.38,653,"zoning regulations, transportation planning, gis, land use planning",4,Senior
2021,Project Manager Civil,"pmp, tendering, contract administration, risk management",10.31,908,"tendering, risk management, pmp",3,Senior
2021,Highway Engineer,"autocad civil 3d, irc codes, geometric design",16.07,594,"irc codes, autocad civil 3d, geometric design, pavement design",4,Senior
2017,Geotechnical Engineer,"soil mechanics, bore log interpretation, plaxis",8.69,402,"bore log interpretation, soil mechanics, plaxis",3,Senior
2024,Urban Planner,"transportation planning, sustainability, land use planning, zoning regulations",4.53,725,"land use planning, transportation planning, zoning regulations",3,Mid
2017,Geotechnical Engineer,"bore log interpretation, slope stability, foundation design, plaxis, soil mechanics",20.05,516,"foundation design, slope stability",2,Senior
2018,Structural Engineer,"reinforced concrete, steel design, etabs",18.79,977,"reinforced concrete, steel design, etabs, staad pro",4,Mid
2021,BIM Civil Engineer,"clash detection, navisworks, revit, ifc, civil 3d",18.28,606,"ifc, civil 3d, revit, navisworks, clash detection",5,Fresher
2017,Highway Engineer,"geometric design, pavement design, irc codes",10.99,650,"pavement design, geometric design, irc codes",3,Senior
2020,Structural Engineer,"seismic design, reinforced concrete, etabs",9.52,711,"etabs, reinforced concrete, seismic design, staad pro",4,Senior
2019,Highway Engineer,"autocad civil 3d, geometric design, irc codes, pavement design",13.09,828,"autocad civil 3d, geometric design",2,Mid
2016,Geotechnical Engineer,"plaxis, soil mechanics, slope stability, foundation design, bore log interpretation",8.64,913,"slope stability, plaxis, foundation design, bore log interpretation, soil mechanics",5,Fresher
2019,Site Engineer,"surveying, method statement, safety management, site supervision",4.4,888,"surveying, safety management, site supervision",3,Fresher
2019,Structural Engineer,"staad pro, etabs, reinforced concrete",21.2,755,"reinforced concrete, staad pro",2,Mid
2025,Site Engineer,"site supervision, surveying, quality checks, safety management",10.76,884,"quality checks, site supervision",2,Senior
2017,Urban Planner,"zoning regulations, gis, sustainability, transportation planning",4.93,1112,"gis, zoning regulations, transportation planning, sustainability, land use planning",5,Mid
2018,Highway Engineer,"irc codes, traffic engineering, autocad civil 3d",7.05,862,"irc codes, traffic engineering",2,Fresher
2021,Quantity Surveyor,"boq, primavera, contracts, cost control, estimation",20.46,696,"contracts, estimation, cost control, primavera, boq",5,Fresher
2016,Highway Engineer,"autocad civil 3d, irc codes, traffic engineering, geometric design",4.4,450,"traffic engineering, irc codes, geometric design",3,Mid
2020,Urban Planner,"zoning regulations, gis, land use planning, sustainability, transportation planning",19.86,781,"gis, transportation planning",2,Fresher
2015,Geotechnical Engineer,"soil mechanics, foundation design, plaxis, slope stability",11.33,728,"plaxis, slope stability, foundation design, soil mechanics, bore log interpretation",5,Mid
2021,BIM Civil Engineer,"civil 3d, revit, clash detection, navisworks, ifc",16.09,733,"navisworks, ifc, civil 3d, revit",4,Mid
2021,Site Engineer,"site supervision, quality checks, method statement",10.55,468,"site supervision, method statement, quality checks, surveying",4,Senior
2020,Quantity Surveyor,"contracts, boq, primavera, cost control",14.24,751,"contracts, boq, primavera, cost control, estimation",5,Fresher
2019,BIM Civil Engineer,"navisworks, ifc, clash detection, revit, civil 3d",13.31,627,"navisworks, civil 3d, revit, clash detection, ifc",5,Mid
2024,Urban Planner,"transportation planning, zoning regulations, sustainability",13.61,274,"sustainability, zoning regulations, transportation planning",3,Mid
2025,Project Manager Civil,"pmp, risk management, primavera, contract administration",3.92,399,"pmp, risk management",2,Senior
2020,Urban Planner,"zoning regulations, transportation planning, gis",10.59,431,"gis, zoning regulations, transportation planning, land use planning",4,Senior
2018,Geotechnical Engineer,"soil mechanics, foundation design, bore log interpretation, slope stability, plaxis",17.95,1031,"slope stability, plaxis",2,Fresher
2020,Site Engineer,"method statement, surveying, safety management",15.53,643,"surveying, safety management, method statement, quality checks",4,Fresher
2015,Urban Planner,"gis, sustainability, zoning regulations",18.43,766,"gis, sustainability, zoning regulations",3,Fresher
2022,Site Engineer,"quality checks, site supervision, method statement",15.12,406,"site supervision, quality checks, method statement",3,Mid
2021,Quantity Surveyor,"cost control, contracts, boq, estimation",5.18,752,"boq, estimation, contracts, cost control",4,Fresher
2016,Geotechnical Engineer,"soil mechanics, plaxis, foundation design, bore log interpretation, slope stability",12.94,781,"bore log interpretation, slope stability",2,Senior
2018,Urban Planner,"zoning regulations, sustainability, land use planning, transportation planning",14.32,480,"zoning regulations, sustainability, transportation planning, land use planning",4,Senior
2017,Site Engineer,"surveying, site supervision, method statement",13.68,600,"method statement, site supervision, surveying",3,Senior
2020,Geotechnical Engineer,"bore log interpretation, soil mechanics, plaxis, slope stability",13.23,781,"bore log interpretation, plaxis, soil mechanics, slope stability",4,Fresher
2015,Urban Planner,"land use planning, gis, zoning regulations",10.24,538,"zoning regulations, land use planning, gis",3,Mid
2023,BIM Civil Engineer,"navisworks, civil 3d, ifc",9.05,1044,"civil 3d, navisworks, ifc, clash detection",4,Senior
2016,Urban Planner,"sustainability, zoning regulations, gis, transportation planning",10.47,544,"sustainability, transportation planning",2,Mid
2020,Highway Engineer,"autocad civil 3d, traffic engineering, geometric design, pavement design",18.94,586,"pavement design, traffic engineering, autocad civil 3d",3,Senior
