Year,Job_Name,Required_Skills,Avg_Salary_LPA,Job_Postings,User_Learned_Skills,Skill_Count,Experience_Level
2024,Analog Design Engineer,"spice simulation, bandgap reference, adc design, layout",20.04,718,"bandgap reference, spice simulation, layout, adc design",4,Senior
2022,Analog Design Engineer,"layout, adc design, op amp design, spice simulation, bandgap reference",16.9,619,"spice simulation, bandgap reference, layout, op amp design",4,Mid
2020,Analog Design Engineer,"spice simulation, adc design, bandgap reference, layout",13.05,823,"spice simulation, adc design, bandgap reference, layout",4,Fresher
2016,RF Engineer,"network analyzer, antenna design, smith chart, impedance matching, rf chain",15.46,805,"smith chart, rf chain",2,Fresher
2018,VLSI Design Engineer,"synthesis, rtl design, timing closure",18.56,671,"synthesis, rtl design",2,Fresher
2024,RF Engineer,"rf chain, network analyzer, smith chart, antenna design",10.57,482,"smith chart, rf chain, network analyzer, antenna design, impedance matching",5,Senior
2016,Telecom Network Engineer,"wireless protocols, fiber optics, ran planning, link budget, lte",19.82,574,"lte, wireless protocols, fiber optics, ran planning",4,Fresher
2023,Analog Design Engineer,"bandgap reference, op amp design, adc design",12.54,846,"bandgap reference, adc design",2,Fresher
2017,PCB Design Engineer,"high speed pcb, emi emc, signal integrity, altium designer, stackup design",9.63,718,"altium designer, emi emc, high speed pcb, signal integrity, stackup design",5,Fresher
2023,Hardware Test Engineer,"ate testing, test patterns, dft",18.77,936,"test patterns, ate testing, dft",3,Mid
2024,DSP Engineer,"fft, fixed point arithmetic, digital filters, communications algorithms",13.12,784,"communications algorithms, fft",2,Fresher
2021,Telecom Network Engineer,"link budget, fiber optics, wireless protocols, lte, ran planning",21.62,517,"ran planning, link budget, lte, wireless protocols, fiber optics",5,Fresher
2015,RF Engineer,"impedance matching, antenna design, rf chain",8.73,850,"rf chain, antenna design, impedance matching",3,Fresher
2018,Hardware Test Engineer,"ate testing, test patterns, yield analysis",7.53,446,"test patterns, yield analysis, ate testing, dft",4,Senior
2019,Telecom Network Engineer,"fiber optics, wireless protocols, ran planning, link budget",15.02,683,"ran planning, link budget",2,Mid
2019,VLSI Design Engineer,"verilog, timing closure, synthesis",11.75,500,"verilog, timing closure, synthesis, vhdl",4,Mid
2024,Analog Design Engineer,"op amp design, layout, adc design, bandgap reference",5.58,781,"adc design, layout, op amp design, spice simulation",4,Fresher
2015,PCB Design Engineer,"high speed pcb, emi emc, signal integrity, stackup design, altium designer",15.29,615,"altium designer, signal integrity",2,Mid
2024,Telecom Network Engineer,"ran planning, wireless protocols, lte, fiber optics",18.55,674,"ran planning, lte, fiber optics",3,Mid
2025,DSP Engineer,"fft, fixed point arithmetic, matlab, digital filters, communications algorithms",13.88,529,"digital filters, fft",2,Fresher
2021,PCB Design Engineer,"stackup design, signal integrity, high speed pcb, altium designer, emi emc",4.5,642,"high speed pcb, stackup design, emi emc",3,Fresher
2017,Telecom Network Engineer,"fiber optics, wireless protocols, link budget",17.92,983,"fiber optics, wireless protocols, link budget",3,Fresher
2022,VLSI Design Engineer,"rtl design, verilog, timing closure, vhdl, synthesis",17.12,411,"vhdl, rtl design, verilog, timing closure",4,Mid
2021,VLSI Design Engineer,"vhdl, verilog, timing closure, rtl design",9.9,747,"rtl design, timing closure, vhdl, verilog, synthesis",5,Senior
2021,DSP Engineer,"matlab, digital filters, communications algorithms",14.52,899,"matlab, communications algorithms, digital filters, fixed point arithmetic",4,Fresher
2016,VLSI Design Engineer,"rtl design, timing closure, verilog, vhdl, synthesis",3.76,827,"rtl design, synthesis, verilog",3,Mid
2021,PCB Design Engineer,"emi emc, altium designer, signal integrity",5.99,791,"signal integrity, emi emc, altium designer",3,Mid
2025,VLSI Design Engineer,"timing closure, vhdl, verilog, synthesis, rtl design",7.52,588,"timing closure, verilog, rtl design, vhdl, synthesis",5,Fresher
2020,Embedded Systems Engineer,"microcontroller, arm cortex, rtos",18.8,488,"arm cortex, rtos, microcontroller",3,Fresher
2015,Embedded Systems Engineer,"spi protocol, firmware, arm cortex, microcontroller",5.34,753,"arm cortex, spi protocol, firmware",3,Senior
2017,DSP Engineer,"matlab, fixed point arithmetic, communications algorithms, fft",11.36,800,"matlab, fixed point arithmetic, communications algorithms",3,Senior
2015,VLSI Design Engineer,"synthesis, vhdl, timing closure, rtl design, verilog",21.65,778,"timing closure, verilog",2,Fresher
2023,Telecom Network Engineer,"wireless protocols, link budget, ran planning, lte",18.14,588,"link budget, ran planning, lte, wireless protocols",4,Fresher
2019,Embedded Systems Engineer,"microcontroller, rtos, spi protocol, arm cortex, firmware",20.1,205,"microcontroller, rtos, spi protocol",3,Fresher
2022,DSP Engineer,"digital filters, matlab, fixed point arithmetic, communications algorithms, fft",20.3,964,"fixed point arithmetic, communications algorithms, fft, matlab, digital filters",5,Fresher
2024,Telecom Network Engineer,"lte, link budget, ran planning, fiber optics, wireless protocols",21.96,386,"fiber optics, ran planning",2,Fresher
2020,PCB Design Engineer,"signal integrity, stackup design, altium designer, emi emc",9.13,642,"altium designer, emi emc, signal integrity, stackup design",4,Fresher
2023,Analog Design Engineer,"layout, spice simulation, adc design",13.74,258,"adc design, layout, spice simulation, op amp design",4,Senior
2015,RF Engineer,"network analyzer, antenna design, impedance matching, rf chain",20.65,761,"antenna design, rf chain, impedance matching, network analyzer",4,Senior
2019,Hardware Test Engineer,"ate testing, boundary scan, yield analysis, dft, test patterns",10.44,529,"ate testing, test patterns",2,Mid
2016,Hardware Test Engineer,"yield analysis, boundary scan, ate testing, test patterns, dft",21.05,628,"yield analysis, test patterns",2,Senior
2016,PCB Design Engineer,"high speed pcb, emi emc, signal integrity, stackup design",7.18,578,"emi emc, signal integrity, stackup design, high speed pcb",4,Mid
2024,PCB Design Engineer,"high speed pcb, emi emc, altium designer, stackup design",15.0,512,"emi emc, high speed pcb, altium designer",3,Senior
2015,PCB Design Engineer,"altium designer, high speed pcb, emi emc",14.52,734,"altium designer, emi emc, high speed pcb, stackup design",4,Mid
2018,Telecom Network Engineer,"ran planning, link budget, lte, fiber optics",20.3,808,"lte, ran planning, link budget, fiber optics",4,Fresher
2019,RF Engineer,"network analyzer, smith chart, impedance matching, rf chain, antenna design",5.58,684,"antenna design, network analyzer, impedance matching",3,Senior
2015,RF Engineer,"antenna design, network analyzer, impedance matching, rf chain",21.08,815,"antenna design, impedance matching",2,Fresher
2017,DSP Engineer,"fft, digital filters, communications algorithms, fixed point arithmetic",11.22,852,"fft, digital filters, fixed point arithmetic",3,Senior
2015,Hardware Test Engineer,"yield analysis, ate testing, test patterns, boundary scan",10.85,628,"boundary scan, ate testing, yield analysis, test patterns",4,Mid
2022,VLSI Design Engineer,"synthesis, vhdl, timing closure, verilog",15.15,295,"synthesis, timing closure, verilog, vhdl, rtl design",5,Fresher
2017,DSP Engineer,"fft, communications algorithms, fixed point arithmetic",6.59,887,"communications algorithms, fft",2,Fresher
2017,VLSI Design Engineer,"rtl design, timing closure, verilog",9.23,708,"rtl design, verilog, timing closure, vhdl",4,Senior
2017,Hardware Test Engineer,"boundary scan, test patterns, dft",15.53,480,"dft, test patterns, yield analysis",3,Mid
2019,Hardware Test Engineer,"yield analysis, ate testing, test patterns",15.42,668,"ate testing, yield analysis, test patterns",3,Senior
2021,VLSI Design Engineer,"verilog, vhdl, rtl design, synthesis, timing closure",5.76,533,"timing closure, rtl design, vhdl",3,Fresher
2019,VLSI Design Engineer,"vhdl, synthesis, verilog, timing closure, rtl design",7.44,749,"verilog, synthesis, vhdl, rtl design",4,Mid
2016,PCB Design Engineer,"stackup design, emi emc, high speed pcb, altium designer, signal integrity",4.56,610,"signal integrity, emi emc, high speed pcb, stackup design",4,Fresher
2025,VLSI Design Engineer,"timing closure, vhdl, synthesis",5.65,519,"timing closure, vhdl",2,Senior
2022,PCB Design Engineer,"signal integrity, altium designer, stackup design, emi emc, high speed pcb",13.36,933,"high speed pcb, signal integrity, stackup design",3,Senior
2021,VLSI Design Engineer,"rtl design, synthesis, verilog, timing closure",6.33,504,"timing closure, synthesis, verilog, rtl design",4,Fresher
2024,PCB Design Engineer,"signal integrity, emi emc, stackup design, altium designer, high speed pcb",15.32,528,"high speed pcb, emi emc",2,Mid
2021,VLSI Design Engineer,"rtl design, verilog, vhdl, timing closure",15.64,1025,"timing closure, verilog, rtl design, vhdl, synthesis",5,Senior
2021,VLSI Design Engineer,"synthesis, rtl design, timing closure, verilog",18.62,316,"synthesis, timing closure",2,Mid
2015,VLSI Design Engineer,"synthesis, timing closure, vhdl",14.62,541,"timing closure, vhdl, synthesis",3,Mid
2023,Telecom Network Engineer,"lte, ran planning, fiber optics, wireless protocols, link budget",3.6,710,"fiber optics, wireless protocols",2,Fresher
2017,RF Engineer,"impedance matching, rf chain, smith chart, antenna design",8.69,604,"antenna design, impedance matching",2,Fresher
2020,Hardware Test Engineer,"test patterns, dft, boundary scan, ate testing, yield analysis",17.17,813,"yield analysis, boundary scan, dft, test patterns",4,Fresher
2017,Telecom Network Engineer,"lte, wireless protocols, fiber optics, link budget, ran planning",8.81,364,"lte, ran planning, link budget",3,Senior
2024,PCB Design Engineer,"stackup design, high speed pcb, signal integrity, emi emc, altium designer",18.79,685,"high speed pcb, emi emc, altium designer",3,Fresher
2017,PCB Design Engineer,"altium designer, high speed pcb, stackup design, emi emc, signal integrity",18.12,798,"high speed pcb, signal integrity, stackup design",3,Mid
2019,DSP Engineer,"fixed point arithmetic, fft, digital filters",19.05,670,"fixed point arithmetic, fft, digital filters",3,Fresher
2016,DSP Engineer,"fft, fixed point arithmetic, matlab",13.76,470,"matlab, fft, fixed point arithmetic, communications algorithms",4,Fresher
2018,PCB Design Engineer,"emi emc, stackup design, altium designer, high speed pcb",15.2,674,"high speed pcb, altium designer, emi emc, stackup design",4,Fresher
2019,RF Engineer,"network analyzer, rf chain, impedance matching, antenna design, smith chart",16.02,848,"antenna design, network analyzer, rf chain",3,Mid
2025,Hardware Test Engineer,"ate testing, test patterns, boundary scan, yield analysis, dft",16.53,775,"test patterns, yield analysis, dft, ate testing, boundary scan",5,Senior
2024,DSP Engineer,"fixed point arithmetic, matlab, communications algorithms, fft",18.74,748,"fft, matlab",2,Mid
2020,DSP Engineer,"fixed point arithmetic, communications algorithms, fft, digital filters, matlab",10.91,832,"fixed point arithmetic, digital filters, communications algorithms, matlab, fft",5,Senior
2016,PCB Design Engineer,"emi emc, high speed pcb, altium designer",13.64,775,"emi emc, altium designer, high speed pcb, signal integrity",4,Senior
2024,Hardware Test Engineer,"ate testing, boundary scan, test patterns, yield analysis",5.48,669,"boundary scan, test patterns, ate testing, yield analysis",4,Senior
2017,PCB Design Engineer,"signal integrity, emi emc, high speed pcb",14.23,555,"high speed pcb, emi emc, signal integrity, altium designer",4,Fresher
2017,Analog Design Engineer,"adc design, op amp design, layout, bandgap reference",13.87,414,"bandgap reference, adc design, op amp design, layout",4,Senior
2021,Hardware Test Engineer,"dft, boundary scan, yield analysis, test patterns, ate testing",12.75,850,"dft, boundary scan, ate testing",3,Senior
2022,Telecom Network Engineer,"fiber optics, lte, link budget",9.18,278,"lte, link budget, fiber optics",3,Mid
2015,Analog Design Engineer,"adc design, bandgap reference, spice simulation",21.6,847,"bandgap reference, adc design, layout",3,Mid
2023,Analog Design Engineer,"op amp design, layout, spice simulation, bandgap reference",5.17,484,"bandgap reference, spice simulation, layout",3,Senior
2015,Telecom Network Engineer,"lte, fiber optics, wireless protocols, link budget",17.6,837,"link budget, wireless protocols, fiber optics",3,Senior
2015,VLSI Design Engineer,"rtl design, verilog, timing closure, vhdl, synthesis",15.2,936,"rtl design, vhdl, synthesis, verilog",4,Mid
2017,Embedded Systems Engineer,"spi protocol, firmware, arm cortex, microcontroller, rtos",19.92,282,"microcontroller, arm cortex",2,Senior
2019,Analog Design Engineer,"adc design, spice simulation, bandgap reference, op amp design, layout",18.8,331,"spice simulation, layout, bandgap reference",3,Senior
2019,PCB Design Engineer,"altium designer, high speed pcb, stackup design",3.68,323,"stackup design, high speed pcb, altium designer",3,Senior
2021,DSP Engineer,"communications algorithms, matlab, digital filters",19.27,618,"digital filters, communications algorithms, matlab, fixed point arithmetic",4,Fresher
2024,Embedded Systems Engineer,"spi protocol, arm cortex, microcontroller, firmware",21.4,279,"spi protocol, arm cortex",2,Senior
2022,RF Engineer,"impedance matching, network analyzer, rf chain, smith chart",15.7,798,"smith chart, rf chain",2,Senior
2019,Hardware Test Engineer,"test patterns, yield analysis, boundary scan, ate testing, dft",7.07,544,"ate testing, test patterns, yield analysis, boundary scan",4,Fresher
2022,Embedded Systems Engineer,"arm cortex, spi protocol, microcontroller, firmware",20.2,313,"firmware, microcontroller, arm cortex",3,Fresher
2018,Hardware Test Engineer,"test patterns, ate testing, dft",14.35,692,"dft, test patterns, ate testing",3,Fresher
2018,Analog Design Engineer,"spice simulation, adc design, bandgap reference, layout, op amp design",10.41,715,"spice simulation, adc design",2,Fresher
2015,DSP Engineer,"fft, matlab, communications algorithms, digital filters, fixed point arithmetic",7.59,502,"matlab, digital filters, fixed point arithmetic, communications algorithms, fft",5,Fresher
